,BTC_close,BTC_high,BTC_low,time,BTC_volume,_BTC_RETURNS,_TO_EXCHANGE_TRANSACTIONS,_FROM_EXCHANGE_TRANSACTIONS,_ONCHAIN_TRANSACTIONS,_ONCHAIN_VOLUME,close,high,low,volume,_RETURNS,_INTERCEPT,_REALIZED_VOL,_VOL_PROXY,_NEGATIVE_RETURNS,_BTC_REALIZED_VOL,_BTC_VOL_PROXY,_BTC_NEGATIVE_RETURNS
62,7887.29,8164.0,7834.23,2018-04-17,456034174.55,-0.02195495485369925,2,117,119,3.58423116052455e+24,1.478e-05,1.505e-05,1.413e-05,351.99,0.014996872751515511,1,23.80679744651533,2.249061923251484,0,34.8524103531228,4.8202004262797224,1
63,8169.46,8224.8,7873.21,2018-04-18,412236388.83,0.035150208109083536,4,105,109,3.259266140400612e+24,1.516e-05,1.533e-05,1.466e-05,316.92,0.025385464694169357,1,40.29817589795022,6.44421817738919,0,55.79922551327962,12.35537130111882,0
64,8273.73,8292.54,8101.06,2018-04-19,432087265.06,0.012682623948222727,1,66,67,1.6222985569411006e+24,1.669e-05,1.774e-05,1.512e-05,404.74,0.09614935745951847,1,152.63237313392273,92.4469893987826,0,20.133041363249788,1.6084895021203263,0
65,8857.38,8919.35,8194.88,2018-04-20,577473100.58,0.06816557466040862,6,99,105,2.6174043247597e+24,1.631e-05,1.781e-05,1.584e-05,324.59,-0.023031321040820174,1,36.561088703581284,5.304417488853261,1,108.20949511634727,46.46545568783742,0
66,8915.7,9030.15,8589.62,2018-04-21,597119511.77,0.006562757757127002,2,82,84,2.02768182283642e+24,1.635e-05,1.704e-05,1.505e-05,376.99,0.002449480710339458,1,3.8884300804854,0.05999955750325095,0,10.418054964072239,0.43069789378730644,0
67,8792.24,9018.71,8738.62,2018-04-22,487833879.07,-0.013944253310061328,1,88,89,5.899859267527297e+25,1.719e-05,1.846e-05,1.609e-05,385.72,0.05009992205149594,1,79.5311606711868,25.10002189565969,0,22.135815886148034,1.944422003751563,1
68,8942.41,8981.29,8761.81,2018-04-23,452623880.34,0.016935613528726634,39,128,166,2.6336897820611338e+25,1.666e-05,1.781e-05,1.642e-05,313.12,-0.031317182656062315,1,49.71448624267406,9.807659295131703,1,26.884453018388683,2.868150055943886,0
69,9636.35,9729.68,8921.81,2018-04-24,702960797.14,0.07473727841765943,114,117,231,1.0475222337586987e+25,1.644e-05,1.732e-05,1.634e-05,358.06,-0.01329324711066171,1,21.102375582805095,1.767104187451159,1,118.64175141535054,55.85660785278741,0
70,8867.3,9751.1,8755.2,2018-04-25,1025900143.25,-0.08317205307828246,288,145,433,1.173412047189757e+25,1.474e-05,1.65e-05,1.405e-05,303.13,-0.10915250286684319,1,173.2742265395592,119.14268882096212,1,132.03154108547977,69.17590413256634,1
71,9287.03,9300.21,8659.8,2018-04-26,678065063.97,0.04624844997053579,46,52,98,1.1451547613981329e+24,1.584e-05,1.619e-05,1.441e-05,280.77,0.07197349962508781,1,114.254388596992,51.801846482825155,0,73.41713828655064,21.389191246771517,0
